order_id,customer_id,product_id,quantity,order_amount,order_status,order_timestamp
1588,985,58,1,1609.24,COMPLETED,2025-10-05 12:53:41.465448
1589,275,63,1,1647.66,CANCELLED,2025-12-13 01:49:41.465448
1590,227,115,4,7396.4,CANCELLED,2026-07-08 18:12:41.465448
1591,153,173,1,1268.07,COMPLETED,2025-11-25 21:02:41.465448
1592,327,107,5,7876.95,PENDING,2026-05-06 05:18:41.465448
1593,869,46,5,56.9,PENDING,2026-08-06 01:04:41.465448
1594,367,188,3,337.68,COMPLETED,2026-06-25 08:24:41.465448
1595,942,5,5,1301.0,CANCELLED,2025-10-10 10:35:41.465448
1596,873,127,1,552.84,CANCELLED,2026-05-04 21:27:41.465448
1597,671,65,1,1715.95,COMPLETED,2026-07-19 07:09:41.465448
1598,887,116,5,5848.05,CANCELLED,2025-12-31 08:05:41.465448
1599,335,100,2,268.08,COMPLETED,2025-12-04 00:44:41.465448
1600,69,108,1,41.53,PENDING,2026-09-10 05:49:41.465448
1601,783,116,2,2339.22,COMPLETED,2026-06-10 14:49:41.465448
1602,684,167,2,1448.32,COMPLETED,2026-07-15 15:32:41.465448
1603,233,55,3,3569.91,COMPLETED,2026-06-29 13:43:41.465448
1604,559,93,3,3079.8,PENDING,2026-07-14 15:28:41.465448
1605,308,197,4,4267.68,COMPLETED,2026-06-28 06:51:41.465448
1606,448,160,5,7527.9,COMPLETED,2026-08-16 03:11:41.465448
1607,229,166,2,724.26,CANCELLED,2026-06-23 06:17:41.465448
1608,584,11,4,1878.6,COMPLETED,2026-03-04 07:40:41.465448
1609,142,35,2,1223.08,PENDING,2025-12-10 02:46:41.465448
1610,544,54,1,402.7,COMPLETED,2025-12-12 04:16:41.465448
1611,102,34,3,5916.03,PENDING,2026-04-08 04:15:41.465448
1612,620,180,5,305.65,COMPLETED,2026-06-02 12:38:41.465448
1613,496,195,2,3298.26,CANCELLED,2025-09-24 07:17:41.465448
1614,432,193,2,2080.42,CANCELLED,2026-04-12 08:41:41.465448
1615,617,96,1,292.7,PENDING,2026-01-04 16:36:41.465448
1616,868,30,4,4498.4,PENDING,2026-05-25 02:25:41.465448
1617,114,29,2,3978.64,COMPLETED,2026-09-04 09:25:41.465448
1618,511,112,4,1547.24,COMPLETED,2025-10-06 09:15:41.465448
1619,830,57,3,3725.07,COMPLETED,2026-01-09 17:46:41.465448
1620,178,20,5,6877.4,PENDING,2026-04-19 18:38:41.465448
1621,873,42,5,8949.65,COMPLETED,2026-05-24 17:02:41.465448
1622,706,149,1,1532.91,CANCELLED,2026-03-10 01:53:41.465448
1623,755,149,1,1532.91,CANCELLED,2025-09-22 02:22:41.465448
1624,217,182,5,5095.6,CANCELLED,2026-07-30 14:47:41.465448
1625,859,116,2,2339.22,COMPLETED,2026-03-23 23:13:41.465448
1626,738,48,3,4309.44,PENDING,2026-05-08 01:19:41.465448
1627,1,64,5,4293.45,COMPLETED,2025-09-17 11:06:41.465448
1628,128,144,3,1488.3,COMPLETED,2026-08-02 07:24:41.465448
1629,269,91,4,6969.72,PENDING,2026-06-05 20:38:41.465448
1630,308,186,2,1016.18,COMPLETED,2025-11-01 02:12:41.465448
1631,86,61,5,7354.8,PENDING,2026-02-16 20:57:41.465448
1632,484,31,2,1381.82,COMPLETED,2026-08-28 03:41:41.465448
1633,328,28,3,5571.6,COMPLETED,2026-01-15 17:25:41.465448
1634,439,80,3,3916.26,COMPLETED,2026-04-12 00:55:41.465448
1635,346,170,4,4042.84,COMPLETED,2026-01-20 23:34:41.465448
1636,643,150,2,2596.6,CANCELLED,2025-12-20 03:24:41.465448
1637,652,53,5,7046.4,COMPLETED,2026-03-18 13:21:41.465448
1638,32,133,1,1159.56,COMPLETED,2025-12-12 16:29:41.465448
1639,239,20,5,6877.4,COMPLETED,2026-01-11 11:28:41.465448
1640,662,89,2,2757.26,COMPLETED,2026-08-02 00:45:41.465448
1641,490,18,2,1147.92,COMPLETED,2025-10-07 14:00:41.465448
1642,5,34,5,9860.05,CANCELLED,2025-09-24 05:09:41.465448
1643,721,115,5,9245.5,COMPLETED,2026-07-11 23:16:41.465448
1644,833,148,5,2723.95,COMPLETED,2025-09-18 08:23:41.465448
1645,741,200,5,5390.7,COMPLETED,2026-01-21 14:54:41.465448
1646,22,86,4,5685.0,COMPLETED,2026-06-22 15:42:41.465448
1647,799,162,4,4975.32,COMPLETED,2026-03-19 18:18:41.465448
1648,527,144,2,992.2,CANCELLED,2025-09-17 15:29:41.465448
1649,928,44,4,6561.2,CANCELLED,2026-05-02 13:24:41.465448
1650,707,106,3,3733.08,CANCELLED,2026-07-08 07:25:41.465448
1651,205,97,4,7143.8,COMPLETED,2026-06-08 05:53:41.465448
1652,450,101,2,3841.4,COMPLETED,2026-06-18 02:04:41.465448
1653,936,27,4,289.12,PENDING,2025-10-22 02:50:41.465448
1654,810,19,1,525.68,CANCELLED,2026-03-03 19:55:41.465448
1655,128,183,2,758.52,COMPLETED,2026-03-24 22:06:41.465448
1656,443,168,5,6338.6,COMPLETED,2025-11-04 07:17:41.465448
1657,107,85,2,1991.44,CANCELLED,2026-06-20 07:02:41.465448
1658,322,8,3,3547.56,CANCELLED,2025-10-24 22:56:41.465448
1659,53,69,1,1733.82,PENDING,2026-08-14 07:28:41.465448
1660,222,171,3,1183.53,CANCELLED,2025-11-16 09:56:41.465448
1661,238,187,3,2525.01,PENDING,2026-07-13 12:49:41.465448
1662,805,125,3,2342.91,CANCELLED,2026-02-08 14:03:41.465448
1663,237,1,5,7840.4,COMPLETED,2026-01-14 19:54:41.465448
1664,681,86,5,7106.25,COMPLETED,2025-10-01 18:04:41.465448
1665,613,116,3,3508.83,PENDING,2025-11-02 06:28:41.465448
1666,839,67,3,4550.97,COMPLETED,2026-07-12 12:23:41.465448
1667,104,188,2,225.12,COMPLETED,2025-11-05 10:41:41.465448
1668,357,163,5,5947.5,COMPLETED,2025-10-26 11:39:41.465448
1669,801,26,2,3272.52,COMPLETED,2026-07-03 21:36:41.465448
1670,986,8,4,4730.08,COMPLETED,2026-01-29 06:49:41.465448
1671,963,90,3,420.66,COMPLETED,2026-01-20 17:38:41.465448
1672,804,121,3,3553.23,PENDING,2026-05-14 01:22:41.465448
1673,333,97,5,8929.75,COMPLETED,2026-04-27 06:24:41.465448
1674,617,83,3,2654.58,COMPLETED,2026-03-23 01:11:41.465448
1675,643,79,3,948.3,COMPLETED,2026-04-29 13:41:41.465448
1676,404,151,3,650.1,COMPLETED,2026-01-09 09:47:41.465448
1677,250,169,2,3690.68,PENDING,2026-08-25 00:52:41.465448
1678,58,77,5,7190.5,COMPLETED,2025-09-19 17:59:41.465448
1679,948,78,5,110.5,CANCELLED,2025-09-26 13:32:41.465448
1680,233,76,3,1106.73,CANCELLED,2026-04-13 17:08:41.465448
1681,2,200,2,2156.28,CANCELLED,2026-01-07 18:57:41.465448
1682,658,32,3,3811.02,CANCELLED,2025-09-24 19:45:41.465448
1683,548,118,4,6204.76,CANCELLED,2025-12-07 10:51:41.465448
1684,479,124,2,2804.32,COMPLETED,2025-10-26 02:25:41.465448
1685,876,124,1,1402.16,CANCELLED,2026-09-07 14:12:41.465448
1686,32,95,1,1715.94,COMPLETED,2026-04-03 03:58:41.465448
1687,376,134,2,3200.68,PENDING,2025-10-27 09:32:41.465448
1688,1,114,4,1951.44,COMPLETED,2026-03-22 08:53:41.465448
1689,695,10,5,4204.85,COMPLETED,2026-08-26 00:35:41.465448
1690,854,179,3,1824.72,COMPLETED,2025-10-13 22:42:41.465448
1691,307,114,4,1951.44,COMPLETED,2025-10-25 13:14:41.465448
1692,526,49,5,4916.05,COMPLETED,2026-06-30 01:43:41.465448
1693,156,19,3,1577.04,COMPLETED,2026-04-21 16:11:41.465448
1694,496,12,5,8390.8,COMPLETED,2026-08-29 12:54:41.465448
1695,617,74,3,593.16,COMPLETED,2025-12-22 19:07:41.465448
1696,936,155,3,3039.6,CANCELLED,2026-02-01 19:55:41.465448
1697,893,91,1,1742.43,CANCELLED,2026-03-12 11:01:41.465448
1698,565,28,4,7428.8,CANCELLED,2025-10-14 08:38:41.465448
1699,856,172,5,658.3,PENDING,2025-11-19 08:00:41.465448
1700,555,171,2,789.02,COMPLETED,2026-08-26 04:26:41.465448
1701,487,6,3,2440.53,COMPLETED,2026-01-13 12:17:41.465448
1702,795,129,5,6911.65,COMPLETED,2026-03-04 23:48:41.465448
1703,909,37,4,5867.12,COMPLETED,2026-06-10 23:02:41.465448
1704,284,47,1,291.02,COMPLETED,2026-05-26 20:09:41.465448
1705,254,17,2,1848.36,CANCELLED,2026-02-18 21:46:41.465448
1706,201,122,4,5171.04,COMPLETED,2025-10-18 12:14:41.465448
1707,27,170,3,3032.13,COMPLETED,2025-10-24 11:10:41.465448
1708,501,199,5,2593.35,COMPLETED,2026-07-18 04:03:41.465448
1709,447,23,4,6642.16,PENDING,2026-05-16 02:47:41.465448
1710,281,27,3,216.84,COMPLETED,2026-08-07 12:51:41.465448
1711,477,61,3,4412.88,COMPLETED,2026-07-22 12:42:41.465448
1712,416,13,1,1674.08,COMPLETED,2026-06-20 02:31:41.465448
1713,417,65,5,8579.75,COMPLETED,2026-01-08 02:01:41.465448
1714,336,177,1,368.46,CANCELLED,2025-10-27 04:56:41.465448
1715,262,40,2,1845.24,CANCELLED,2026-03-08 05:08:41.465448
1716,628,55,1,1189.97,COMPLETED,2026-01-10 08:31:41.465448
1717,428,199,5,2593.35,COMPLETED,2026-01-18 11:23:41.465448
1718,321,84,3,5552.16,COMPLETED,2026-01-19 09:27:41.465448
1719,835,29,1,1989.32,CANCELLED,2025-11-25 21:16:41.465448
1720,83,94,5,9579.9,COMPLETED,2025-11-26 22:23:41.465448
1721,307,68,2,914.02,CANCELLED,2026-09-07 12:20:41.465448
1722,303,9,3,964.23,COMPLETED,2025-11-24 11:03:41.465448
1723,162,176,2,1208.2,PENDING,2025-10-31 20:00:41.465448
1724,516,190,4,7133.56,CANCELLED,2026-04-25 12:42:41.465448
1725,574,145,5,2846.7,CANCELLED,2025-10-12 13:44:41.465448
1726,160,96,1,292.7,PENDING,2026-06-29 19:09:41.465448
1727,828,74,4,790.88,PENDING,2026-04-07 05:12:41.465448
1728,245,53,5,7046.4,CANCELLED,2026-08-15 22:18:41.465448
1729,66,167,4,2896.64,COMPLETED,2025-11-04 04:14:41.465448
1730,943,75,5,6199.5,PENDING,2026-02-14 09:08:41.465448
1731,777,121,5,5922.05,PENDING,2026-07-03 16:13:41.465448
1732,918,13,1,1674.08,COMPLETED,2025-10-28 13:01:41.465448
1733,790,190,5,8916.95,COMPLETED,2026-07-01 10:53:41.465448
1734,236,63,2,3295.32,COMPLETED,2026-05-04 09:07:41.465448
1735,726,32,5,6351.7,CANCELLED,2026-09-01 02:10:41.465448
1736,895,111,4,3026.48,COMPLETED,2026-05-01 03:38:41.465448
1737,532,33,3,1649.43,CANCELLED,2025-12-16 08:54:41.465448
1738,69,185,5,3758.7,PENDING,2025-12-06 00:12:41.465448
1739,931,61,5,7354.8,COMPLETED,2026-08-13 23:21:41.465448
1740,771,66,2,932.7,COMPLETED,2026-07-03 05:01:41.465448
1741,881,121,1,1184.41,CANCELLED,2025-12-27 07:38:41.465448
1742,355,5,3,780.6,COMPLETED,2026-01-16 09:02:41.465448
1743,68,13,5,8370.4,COMPLETED,2025-12-20 15:41:41.465448
1744,363,102,3,1317.09,PENDING,2026-07-19 06:36:41.465448
1745,320,171,2,789.02,PENDING,2026-08-14 19:19:41.465448
1746,46,146,4,4267.84,CANCELLED,2025-11-19 04:17:41.465448
1747,510,180,1,61.13,COMPLETED,2026-03-05 13:42:41.465448
1748,7,94,2,3831.96,COMPLETED,2026-02-18 19:44:41.465448
1749,111,73,4,3427.0,COMPLETED,2025-12-26 09:37:41.465448
1750,191,33,1,549.81,PENDING,2026-04-24 04:28:41.465448
1751,581,127,4,2211.36,COMPLETED,2025-10-30 21:10:41.465448
1752,472,78,1,22.1,COMPLETED,2026-04-29 07:00:41.465448
1753,694,139,2,2468.08,PENDING,2025-11-07 02:01:41.465448
1754,701,71,1,1547.32,CANCELLED,2026-08-25 21:29:41.465448
1755,865,112,3,1160.43,COMPLETED,2026-04-07 17:03:41.465448
1756,319,28,1,1857.2,COMPLETED,2025-10-07 14:42:41.465448
1757,652,188,1,112.56,COMPLETED,2026-03-17 00:51:41.465448
1758,45,148,2,1089.58,COMPLETED,2026-06-10 22:51:41.465448
1759,62,57,3,3725.07,PENDING,2025-11-23 22:36:41.465448
1760,714,118,3,4653.57,PENDING,2026-05-30 05:53:41.465448
1761,51,24,3,4050.9,PENDING,2026-04-12 22:08:41.465448
1762,687,95,4,6863.76,PENDING,2026-03-01 14:36:41.465448
1763,157,128,1,415.39,CANCELLED,2025-11-08 22:33:41.465448
1764,204,93,2,2053.2,CANCELLED,2025-10-07 01:02:41.465448
1765,265,177,2,736.92,CANCELLED,2026-03-12 13:45:41.465448
1766,912,25,3,4593.33,CANCELLED,2026-03-10 11:15:41.465448
1767,623,82,1,1714.57,COMPLETED,2026-01-29 01:17:41.465448
1768,399,187,3,2525.01,COMPLETED,2026-01-04 22:48:41.465448
1769,890,106,3,3733.08,COMPLETED,2026-05-20 09:22:41.465448
1770,275,56,1,1763.22,COMPLETED,2026-07-12 23:18:41.465448
1771,444,23,5,8302.7,CANCELLED,2025-11-06 15:43:41.465448
1772,162,169,3,5536.02,COMPLETED,2025-11-12 23:31:41.465448
1773,85,133,1,1159.56,PENDING,2026-04-23 04:32:41.465448
1774,362,105,4,6831.8,COMPLETED,2025-12-20 16:21:41.465448
1775,961,146,2,2133.92,CANCELLED,2025-12-05 19:42:41.465448
1776,60,49,3,2949.63,COMPLETED,2026-07-12 17:52:41.465448
1777,732,37,5,7333.9,COMPLETED,2025-12-10 21:07:41.465448
1778,11,194,3,5171.28,CANCELLED,2026-05-31 18:47:41.465448
1779,152,145,5,2846.7,COMPLETED,2026-02-13 22:27:41.465448
1780,800,98,4,6511.0,PENDING,2026-06-07 11:44:41.465448
1781,372,84,4,7402.88,COMPLETED,2026-05-03 13:51:41.465448
1782,872,115,3,5547.3,COMPLETED,2025-12-26 15:20:41.465448
1783,676,15,4,4809.28,PENDING,2025-12-15 20:56:41.465448
1784,140,69,5,8669.1,PENDING,2025-09-30 07:38:41.465448
1785,358,101,3,5762.1,CANCELLED,2026-05-02 09:12:41.465448
1786,32,43,3,5797.74,CANCELLED,2026-06-27 10:03:41.465448
1787,206,134,2,3200.68,COMPLETED,2026-07-24 16:13:41.465448
1788,294,186,4,2032.36,COMPLETED,2026-05-29 05:15:41.465448
1789,265,193,2,2080.42,COMPLETED,2026-01-04 23:25:41.465448
1790,565,161,2,3802.24,COMPLETED,2026-03-25 12:42:41.465448
1791,539,81,3,4084.2,PENDING,2026-07-27 16:31:41.465448
1792,446,148,1,544.79,COMPLETED,2026-07-18 12:37:41.465448
1793,19,52,3,3358.41,PENDING,2025-11-13 00:29:41.465448
1794,237,102,5,2195.15,CANCELLED,2026-07-04 00:49:41.465448
1795,256,33,3,1649.43,COMPLETED,2026-02-05 02:45:41.465448
1796,856,50,2,1919.22,PENDING,2026-09-08 05:24:41.465448
1797,208,199,4,2074.68,COMPLETED,2026-05-30 22:47:41.465448
1798,717,28,4,7428.8,PENDING,2026-08-03 00:01:41.465448
1799,210,60,3,5630.4,COMPLETED,2025-12-19 06:25:41.465448
1800,535,86,3,4263.75,COMPLETED,2026-06-06 11:15:41.465448
1801,335,51,1,1742.28,COMPLETED,2026-01-27 22:15:41.465448
1802,581,165,2,2853.78,COMPLETED,2025-12-21 22:27:41.465448
1803,536,102,2,878.06,PENDING,2025-11-20 07:09:41.465448
1804,161,56,3,5289.66,COMPLETED,2026-06-24 20:36:41.465448
1805,70,163,1,1189.5,COMPLETED,2026-05-24 02:42:41.465448
1806,625,154,1,1102.67,PENDING,2025-11-26 13:41:41.465448
1807,191,137,5,4712.5,CANCELLED,2026-01-15 23:58:41.465448
1808,487,186,4,2032.36,CANCELLED,2026-08-15 12:15:41.465448
1809,945,174,4,3834.2,COMPLETED,2025-10-11 04:40:41.465448
1810,322,189,3,1158.12,CANCELLED,2026-02-11 00:07:41.465448
1811,780,32,1,1270.34,COMPLETED,2026-06-12 15:15:41.465448
1812,989,52,2,2238.94,PENDING,2026-05-08 16:21:41.465448
1813,340,145,1,569.34,COMPLETED,2025-12-12 12:16:41.465448
1814,948,131,5,4828.9,PENDING,2026-06-16 19:57:41.465448
1815,138,160,4,6022.32,PENDING,2026-01-23 06:15:41.465448
1816,359,2,1,1518.08,PENDING,2026-07-16 09:47:41.465448
1817,844,2,1,1518.08,CANCELLED,2026-04-14 06:38:41.465448
1818,507,192,5,6256.8,PENDING,2026-06-04 00:17:41.465448
1819,839,89,3,4135.89,CANCELLED,2025-12-26 03:03:41.465448
1820,323,88,3,1082.94,COMPLETED,2026-03-16 17:09:41.465448
1821,85,177,4,1473.84,COMPLETED,2025-12-12 06:36:41.465448
1822,592,104,5,1194.85,PENDING,2026-04-04 17:20:41.465448
1823,590,11,2,939.3,COMPLETED,2025-11-24 19:27:41.465448
1824,537,2,4,6072.32,CANCELLED,2025-12-19 04:03:41.465448
1825,503,33,5,2749.05,COMPLETED,2026-05-09 22:29:41.465448
1826,319,146,4,4267.84,PENDING,2025-12-13 21:28:41.465448
1827,725,53,1,1409.28,COMPLETED,2026-05-22 08:21:41.465448
1828,529,158,3,2857.38,COMPLETED,2026-07-12 18:18:41.465448
1829,329,127,5,2764.2,CANCELLED,2026-02-27 16:50:41.465448
1830,575,37,4,5867.12,COMPLETED,2025-12-01 19:47:41.465448
1831,361,25,1,1531.11,PENDING,2026-04-16 06:25:41.465448
1832,724,50,5,4798.05,PENDING,2025-10-28 17:22:41.465448
1833,635,123,2,3601.28,COMPLETED,2026-09-07 08:11:41.465448
1834,618,4,1,904.74,COMPLETED,2025-11-26 20:25:41.465448
1835,225,167,5,3620.8,PENDING,2026-06-05 00:51:41.465448
1836,821,50,5,4798.05,CANCELLED,2026-05-23 22:58:41.465448
1837,237,189,4,1544.16,CANCELLED,2026-07-24 18:26:41.465448
1838,241,136,3,169.59,PENDING,2026-03-31 14:09:41.465448
1839,678,134,1,1600.34,CANCELLED,2025-09-19 15:18:41.465448
1840,1,167,5,3620.8,CANCELLED,2025-12-29 23:15:41.465448
1841,48,9,2,642.82,COMPLETED,2026-07-30 23:13:41.465448
1842,962,30,3,3373.8,COMPLETED,2026-05-16 18:57:41.465448
1843,689,31,4,2763.64,CANCELLED,2026-08-22 21:58:41.465448
1844,339,187,4,3366.68,COMPLETED,2026-02-03 18:09:41.465448
1845,799,143,2,3549.3,PENDING,2026-03-06 17:44:41.465448
1846,601,148,2,1089.58,COMPLETED,2025-10-22 16:39:41.465448
1847,20,35,2,1223.08,CANCELLED,2026-02-05 00:43:41.465448
1848,927,56,3,5289.66,PENDING,2026-07-13 13:45:41.465448
1849,53,65,2,3431.9,COMPLETED,2026-04-29 15:37:41.465448
1850,842,57,3,3725.07,CANCELLED,2025-11-25 20:15:41.465448
1851,862,124,5,7010.8,COMPLETED,2026-07-10 18:09:41.465448
1852,599,29,5,9946.6,PENDING,2025-12-09 18:38:41.465448
1853,202,8,5,5912.6,COMPLETED,2026-02-09 14:37:41.465448
1854,965,35,4,2446.16,PENDING,2026-03-01 17:04:41.465448
1855,443,12,2,3356.32,PENDING,2025-12-25 14:35:41.465448
1856,408,93,4,4106.4,COMPLETED,2026-04-06 15:22:41.465448
1857,920,61,3,4412.88,COMPLETED,2025-11-12 11:35:41.465448
1858,735,195,2,3298.26,COMPLETED,2026-07-24 17:37:41.465448
1859,673,114,3,1463.58,COMPLETED,2025-12-07 06:26:41.465448
1860,438,63,2,3295.32,COMPLETED,2026-02-26 21:09:41.465448
1861,232,65,4,6863.8,CANCELLED,2026-03-04 10:38:41.465448
1862,361,94,1,1915.98,COMPLETED,2026-03-16 20:29:41.465448
1863,545,28,3,5571.6,CANCELLED,2026-06-29 05:00:41.465448
1864,487,90,3,420.66,COMPLETED,2025-10-22 19:25:41.465448
1865,558,173,1,1268.07,CANCELLED,2025-12-26 23:46:41.465448
1866,961,70,5,8365.25,COMPLETED,2026-05-21 11:09:41.465448
1867,146,8,4,4730.08,COMPLETED,2025-09-21 14:08:41.465448
1868,674,120,5,7553.5,COMPLETED,2026-06-13 10:09:41.465448
1869,902,34,4,7888.04,COMPLETED,2025-10-01 05:53:41.465448
1870,290,87,2,1201.92,COMPLETED,2026-02-22 13:22:41.465448
1871,147,19,5,2628.4,COMPLETED,2025-10-22 18:52:41.465448
1872,472,126,3,3656.55,COMPLETED,2026-08-06 00:42:41.465448
1873,58,131,5,4828.9,CANCELLED,2026-08-23 16:28:41.465448
1874,290,116,4,4678.44,PENDING,2026-01-27 14:10:41.465448
1875,177,132,3,476.64,COMPLETED,2026-05-07 05:01:41.465448
1876,911,123,1,1800.64,COMPLETED,2026-03-06 14:26:41.465448
1877,506,118,3,4653.57,COMPLETED,2026-08-27 04:25:41.465448
1878,972,124,2,2804.32,PENDING,2026-01-25 14:30:41.465448
1879,650,50,1,959.61,PENDING,2025-11-21 12:04:41.465448
1880,964,121,3,3553.23,COMPLETED,2026-08-27 18:51:41.465448
1881,684,192,4,5005.44,CANCELLED,2025-10-19 02:21:41.465448
1882,867,76,1,368.91,CANCELLED,2026-01-17 21:57:41.465448
1883,957,120,4,6042.8,CANCELLED,2026-08-13 22:57:41.465448
1884,133,143,1,1774.65,COMPLETED,2026-05-26 02:28:41.465448
1885,619,45,4,2949.56,COMPLETED,2026-03-31 04:24:41.465448
1886,910,169,4,7381.36,COMPLETED,2026-08-23 16:42:41.465448
1887,831,80,5,6527.1,COMPLETED,2025-12-11 07:58:41.465448
1888,473,53,4,5637.12,CANCELLED,2026-05-26 00:30:41.465448
1889,402,67,1,1516.99,CANCELLED,2025-11-05 03:27:41.465448
1890,189,192,5,6256.8,CANCELLED,2026-08-19 08:31:41.465448
1891,513,56,3,5289.66,COMPLETED,2026-01-07 09:04:41.465448
1892,861,7,5,3265.8,COMPLETED,2026-03-08 12:30:41.465448
1893,106,125,3,2342.91,COMPLETED,2026-01-03 05:38:41.465448
1894,46,161,3,5703.36,COMPLETED,2025-11-20 06:53:41.465448
1895,90,160,2,3011.16,COMPLETED,2026-03-24 08:00:41.465448
1896,11,199,2,1037.34,COMPLETED,2026-08-07 20:21:41.465448
1897,777,3,5,5467.3,CANCELLED,2025-12-18 04:09:41.465448
1898,658,1,3,4704.24,COMPLETED,2026-07-04 14:26:41.465448
1899,994,158,4,3809.84,COMPLETED,2026-04-18 02:54:41.465448
1900,708,179,3,1824.72,COMPLETED,2025-09-25 12:43:41.465448
1901,581,111,5,3783.1,CANCELLED,2026-02-11 12:36:41.465448
1902,8,13,1,1674.08,COMPLETED,2026-01-03 19:39:41.465448
1903,586,176,2,1208.2,COMPLETED,2026-08-02 08:35:41.465448
1904,236,128,4,1661.56,COMPLETED,2026-03-21 13:43:41.465448
1905,994,186,4,2032.36,CANCELLED,2026-01-01 04:57:41.465448
1906,533,6,5,4067.55,COMPLETED,2025-09-21 09:03:41.465448
1907,802,169,2,3690.68,CANCELLED,2026-08-09 02:54:41.465448
1908,113,73,3,2570.25,PENDING,2025-11-08 11:39:41.465448
1909,895,15,3,3606.96,PENDING,2025-11-08 09:22:41.465448
1910,593,121,2,2368.82,CANCELLED,2025-11-01 22:12:41.465448
1911,144,177,3,1105.38,PENDING,2025-09-20 18:26:41.465448
1912,925,166,2,724.26,PENDING,2026-03-26 05:18:41.465448
1913,770,199,2,1037.34,CANCELLED,2025-12-23 04:49:41.465448
1914,605,17,2,1848.36,COMPLETED,2025-12-06 04:18:41.465448
1915,613,120,1,1510.7,COMPLETED,2026-05-24 18:29:41.465448
1916,195,84,5,9253.6,CANCELLED,2026-09-03 08:27:41.465448
1917,70,75,1,1239.9,COMPLETED,2026-02-06 23:51:41.465448
1918,210,178,3,2059.74,COMPLETED,2025-10-16 13:20:41.465448
1919,486,112,4,1547.24,COMPLETED,2026-06-27 05:51:41.465448
1920,574,104,1,238.97,COMPLETED,2026-06-06 04:53:41.465448
1921,678,55,2,2379.94,COMPLETED,2026-07-02 12:39:41.465448
1922,546,46,3,34.14,PENDING,2026-05-25 13:02:41.465448
1923,234,188,1,112.56,COMPLETED,2026-08-04 15:46:41.465448
1924,746,64,4,3434.76,COMPLETED,2026-06-21 00:51:41.465448
1925,917,6,1,813.51,COMPLETED,2025-12-18 04:38:41.465448
1926,241,7,2,1306.32,COMPLETED,2026-05-23 03:09:41.465448
1927,123,111,5,3783.1,COMPLETED,2026-03-17 10:38:41.465448
1928,595,145,4,2277.36,COMPLETED,2026-02-10 10:48:41.465448
1929,538,168,3,3803.16,COMPLETED,2026-05-06 07:40:41.465448
1930,313,49,2,1966.42,PENDING,2026-07-18 14:28:41.465448
1931,347,130,3,5750.73,PENDING,2026-02-22 12:08:41.465448
1932,21,172,3,394.98,COMPLETED,2026-06-27 07:37:41.465448
1933,79,15,1,1202.32,COMPLETED,2026-08-17 21:34:41.465448
1934,922,75,3,3719.7,CANCELLED,2026-08-02 09:13:41.465448
1935,428,10,1,840.97,COMPLETED,2026-08-13 12:46:41.465448
1936,699,193,1,1040.21,COMPLETED,2026-01-30 21:58:41.465448
1937,694,137,3,2827.5,PENDING,2025-09-30 18:49:41.465448
1938,237,178,2,1373.16,PENDING,2026-09-01 14:14:41.465448
1939,800,186,5,2540.45,PENDING,2026-06-30 22:34:41.465448
1940,680,142,2,911.76,COMPLETED,2026-04-19 00:31:41.465448
1941,685,200,5,5390.7,PENDING,2025-11-23 07:55:41.465448
1942,938,82,5,8572.85,COMPLETED,2026-05-01 04:53:41.465448
1943,225,121,2,2368.82,CANCELLED,2026-04-01 20:14:41.465448
1944,464,14,4,2883.72,COMPLETED,2026-04-16 00:38:41.465448
1945,914,118,4,6204.76,PENDING,2026-06-29 22:46:41.465448
1946,875,24,1,1350.3,COMPLETED,2026-08-27 19:39:41.465448
1947,652,80,3,3916.26,COMPLETED,2025-11-23 07:42:41.465448
1948,790,173,3,3804.21,COMPLETED,2026-06-29 02:09:41.465448
1949,23,96,2,585.4,COMPLETED,2026-07-03 03:22:41.465448
1950,70,42,4,7159.72,COMPLETED,2025-11-17 16:42:41.465448
1951,126,118,1,1551.19,COMPLETED,2026-04-15 19:53:41.465448
1952,633,8,3,3547.56,CANCELLED,2025-10-19 07:53:41.465448
1953,849,167,3,2172.48,COMPLETED,2025-10-03 08:23:41.465448
1954,766,20,1,1375.48,COMPLETED,2025-12-26 22:32:41.465448
1955,597,24,1,1350.3,CANCELLED,2026-07-19 08:52:41.465448
1956,18,125,3,2342.91,COMPLETED,2026-01-30 21:16:41.465448
1957,499,103,4,7165.04,CANCELLED,2025-12-05 23:10:41.465448
1958,93,195,4,6596.52,COMPLETED,2026-09-12 17:17:41.465448
1959,355,106,4,4977.44,COMPLETED,2026-08-29 00:48:41.465448
1960,860,43,4,7730.32,COMPLETED,2026-08-18 05:51:41.465448
1961,863,124,1,1402.16,COMPLETED,2025-12-11 14:53:41.465448
1962,271,71,3,4641.96,COMPLETED,2025-12-25 20:37:41.465448
1963,922,59,1,1214.25,CANCELLED,2026-03-29 22:09:41.465448
1964,713,94,3,5747.94,COMPLETED,2025-10-04 20:08:41.465448
1965,451,17,2,1848.36,CANCELLED,2026-06-05 17:13:41.465448
1966,936,5,2,520.4,COMPLETED,2025-12-16 10:07:41.465448
1967,331,63,4,6590.64,COMPLETED,2025-10-11 08:07:41.465448
1968,920,199,5,2593.35,CANCELLED,2025-11-26 21:09:41.465448
1969,512,118,1,1551.19,COMPLETED,2025-12-09 04:55:41.465448
1970,112,117,5,2539.8,PENDING,2025-11-02 05:07:41.465448
